review_id,text,business_category,aspect,sentiment,star_rating
6577,اقيمه صفر لان يطلعلي سعر يجي ابو التكسي يكلي شوفي شكد طالع وياهو اركب ويه يزيدلي الكروه ويطلب اكثر راح امسحه لان تطبيق فاشل,transport,app_experience,negative,1
2645,قفل مش شغال,مطعم فلافل,general,negative,1
5975,بعد فضل ربنا ، شفايا كان علي ايد د.هاني جودة . و المكان و النظام محترم جدا,مركز طبي,service,positive,5
5975,بعد فضل ربنا ، شفايا كان علي ايد د.هاني جودة . و المكان و النظام محترم جدا,مركز طبي,ambiance,positive,5
4171,المكان قذر والتعامل اقل من المستوي,غرفة لياقة,service,negative,1
4171,المكان قذر والتعامل اقل من المستوي,غرفة لياقة,cleanliness,negative,1
4171,المكان قذر والتعامل اقل من المستوي,غرفة لياقة,ambiance,negative,1
7882,نجمه واحده كتير عليه تطبيق بقي فاشل في كل حاجه,ecommerce,app_experience,negative,1
1735,الاكل جيد ماشاء الله لكن عندي ملاحظة علي التعامل خصوصا خدمة ابتوصيل ويلي مستلمين الموضوع اقسم بالله من اقذر واسوء التعاملات كرهت المطعم بسببهم اكثر من مرة يوصلني الاوردر ناقص طبق او صنف من يلي انا طالبو اخر مرة قلي تمام هرجعلك الرصيد الحاجة يلي ما وصلت ...وفالاخر طنش ومارجعلي شيء حسبي الله ونعم الوكيل فيكم موضوع فعلا مستفز,مطعم مأكولات سورية,food,negative,1
1735,الاكل جيد ماشاء الله لكن عندي ملاحظة علي التعامل خصوصا خدمة ابتوصيل ويلي مستلمين الموضوع اقسم بالله من اقذر واسوء التعاملات كرهت المطعم بسببهم اكثر من مرة يوصلني الاوردر ناقص طبق او صنف من يلي انا طالبو اخر مرة قلي تمام هرجعلك الرصيد الحاجة يلي ما وصلت ...وفالاخر طنش ومارجعلي شيء حسبي الله ونعم الوكيل فيكم موضوع فعلا مستفز,مطعم مأكولات سورية,service,negative,1
1735,الاكل جيد ماشاء الله لكن عندي ملاحظة علي التعامل خصوصا خدمة ابتوصيل ويلي مستلمين الموضوع اقسم بالله من اقذر واسوء التعاملات كرهت المطعم بسببهم اكثر من مرة يوصلني الاوردر ناقص طبق او صنف من يلي انا طالبو اخر مرة قلي تمام هرجعلك الرصيد الحاجة يلي ما وصلت ...وفالاخر طنش ومارجعلي شيء حسبي الله ونعم الوكيل فيكم موضوع فعلا مستفز,مطعم مأكولات سورية,cleanliness,negative,1
1735,الاكل جيد ماشاء الله لكن عندي ملاحظة علي التعامل خصوصا خدمة ابتوصيل ويلي مستلمين الموضوع اقسم بالله من اقذر واسوء التعاملات كرهت المطعم بسببهم اكثر من مرة يوصلني الاوردر ناقص طبق او صنف من يلي انا طالبو اخر مرة قلي تمام هرجعلك الرصيد الحاجة يلي ما وصلت ...وفالاخر طنش ومارجعلي شيء حسبي الله ونعم الوكيل فيكم موضوع فعلا مستفز,مطعم مأكولات سورية,delivery,negative,1
5736,جيد,مستشفى,general,positive,5
2582,بصراحه احسن كميه شوارما اكلتها حتي العيش مليان فوجبه العربي بالشاورما ومقطع فوقه شاورما وبيدي صوصات زياده وبيغلف الاكل حلو طلبته مره من مكان بعيد عنه نص ساعه فاكتوبر ومكان قريب و٤ مرات اكلت ولا مره كان مختلف بجد استمروا ♥️♥️,مطعم شاورما,food,positive,5
2582,بصراحه احسن كميه شوارما اكلتها حتي العيش مليان فوجبه العربي بالشاورما ومقطع فوقه شاورما وبيدي صوصات زياده وبيغلف الاكل حلو طلبته مره من مكان بعيد عنه نص ساعه فاكتوبر ومكان قريب و٤ مرات اكلت ولا مره كان مختلف بجد استمروا ♥️♥️,مطعم شاورما,delivery,positive,5
2582,بصراحه احسن كميه شوارما اكلتها حتي العيش مليان فوجبه العربي بالشاورما ومقطع فوقه شاورما وبيدي صوصات زياده وبيغلف الاكل حلو طلبته مره من مكان بعيد عنه نص ساعه فاكتوبر ومكان قريب و٤ مرات اكلت ولا مره كان مختلف بجد استمروا ♥️♥️,مطعم شاورما,ambiance,positive,5
3090,شكر خاص لطاقم الطبي والتمريض ومسؤله العلاقات العامة شكرا جزيلا,مستشفى,general,positive,5
7148,لماذه يتم اخذ مبلغ عند الدفع عند الاستلم اكثر من التوصيل,ecommerce,delivery,negative,2
2943,التجربه جدا ممتعه فيه والاجواء جميله اووي غير كمان الخدمه بجد والصراحه احسن حد برتاح لما بروح اتعامل معاه عبدالله,مطعم,service,negative,2
2943,التجربه جدا ممتعه فيه والاجواء جميله اووي غير كمان الخدمه بجد والصراحه احسن حد برتاح لما بروح اتعامل معاه عبدالله,مطعم,ambiance,negative,2
6478,تطبيق زباله علشان بيدعم مطعم بيومي فؤاد,food_delivery,food,negative,1
6478,تطبيق زباله علشان بيدعم مطعم بيومي فؤاد,food_delivery,app_experience,negative,1
679,لتنويه ماتدخل المطعم الا برسوم بسيطه وثاني شي الاكل لك عليه بس الي جازلي المشلتت والاكل بارد Z,مطعم,food,neutral,3
2725,مطعم خيالي والاكل تحفه بشكر كل الناس وابو نوح,مطعم,food,positive,5
1544,من افضل المطاعم اليمنيه في مصر ممكن اروح عندو كل وجبه ما تمل منه,مطعم يمني,general,positive,5
6378,جامد اوي,food_delivery,general,positive,5
6907,ممتاز ورايع,transport,general,positive,5
4653,هذا المطعم يستغل اسم حضرموت وليس جيد,مطعم أطباق اللحوم,food,negative,1
4955,‎“خدمة محترفة، دكاترة علي اعلي مستوي، ومعاملة راقية جدا. تجربتي في مركز العبد ممتازة وانصح بيه بثقة.”,عِيادة أسنان,service,positive,5
6847,برنامج جدا زفت اسعار غالية ويزود بي كيلوات,transport,price,negative,1
3030,الاكل سيئ جدا ماعدا بعض انواع البيتزا فقط,مطعم مأكولات ومشروبات,food,negative,1
4367,المكان والمعاملة والخدمة نفسها احسن ما يكون ♥️♥️ وبينصحوكي من قلبهم بجد مش مجرد انك زبونة وخلاص.. بحبكم ااااد الدنيا,صالون تجميل,service,positive,5
4367,المكان والمعاملة والخدمة نفسها احسن ما يكون ♥️♥️ وبينصحوكي من قلبهم بجد مش مجرد انك زبونة وخلاص.. بحبكم ااااد الدنيا,صالون تجميل,ambiance,positive,5
5310,مفيش تجديد والاجهزة قديمة وممل بس عشان اقرب حاجة لشغلي فقط وزي الزفت ومنصحش اي حد يشترك فيه زحمة عشان في مدربين من خارج الجيم ومعاهم الناس بتعهم وداخل الجيم بردو زحمة علي الاجهزة ومكان الكلاس اكادمية وتعليم فا مش فاضي انك تعمل اي حاجة وبليل مش بتلاقي جهاز فاضي مش عشان حلاوة الجيم بس تمرنتك بتبوظ عشان الانتظار علي الماشين,غرفة لياقة,ambiance,negative,1
